"","user","scheme","site","event","timeTaken_sec"
"1","ipt401","unknown;N/A","HS-2011-104","testing",0
"2734","ipt427","unknown;ImagePasstil","wvacation","Failed Login",430619
"2735","ipt427","testpasstiles;ImageP","voteforyou","testing",430700
"2736","ipt427","testpasstiles;ImageP","voteforyou","testing",430844
"2737","ipt427","testpasstiles;ImageP","voteforyou","testing",430865
"2738","ipt427","testpasstiles;ImageP","voteforyou","testing",430873
"2739","ipt427","testpasstiles;ImageP","voteforyou","testing",430874
"2740","ipt427","unknown;ImagePasstil","voteforyou","Failed Login",430874
"2741","ipt427","testpasstiles;ImageP","studentlife","Created Password",0
"2742","ipt427","testpasstiles;ImageP","studentlife","testing",1
"2743","ipt427","testpasstiles;ImageP","studentlife","testing",2
"2744","ipt427","testpasstiles;ImageP","studentlife","testing",4
"2745","ipt427","testpasstiles;ImageP","studentlife","testing",16
"2746","ipt427","testpasstiles;ImageP","studentlife","testing",19
"2747","ipt427","testpasstiles;ImageP","studentlife","testing",26
"2748","ipt427","testpasstiles;ImageP","studentlife","testing",29
"2749","ipt427","testpasstiles;ImageP","studentlife","testing",79
"2750","ipt427","testpasstiles;ImageP","studentlife","testing",82
"2751","ipt427","testpasstiles;ImageP","studentlife","testing",88
"2752","ipt427","testpasstiles;ImageP","studentlife","testing",88
"2753","ipt427","testpasstiles;ImageP","studentlife","testing",89
"2754","ipt427","testpasstiles;ImageP","studentlife","testing",97
"2755","ipt427","testpasstiles;ImageP","studentlife","testing",115
"2756","ipt427","testpasstiles;ImageP","studentlife","testing",116
"2757","ipt427","unknown;ImagePasstil","studentlife","testing",116
"2758","ipt427","unknown;ImagePasstil","studentlife","testing",116
"2759","ipt427","testpasstiles;ImageP","studentlife","testing",121
"2760","ipt427","testpasstiles;ImageP","studentlife","testing",132
"2761","ipt427","testpasstiles;ImageP","studentlife","testing",132
"2762","ipt427","unknown;ImagePasstil","studentlife","Successful Login",133
"2763","ipt427","testpasstiles;ImageP","wvacation","Created Password",0
"2764","ipt427","testpasstiles;ImageP","wvacation","testing",24
"2765","ipt427","testpasstiles;ImageP","wvacation","testing",25
"2766","ipt427","testpasstiles;ImageP","wvacation","testing",25
"2767","ipt427","testpasstiles;ImageP","wvacation","testing",45
"2768","ipt427","testpasstiles;ImageP","wvacation","testing",45
"2769","ipt427","testpasstiles;ImageP","wvacation","testing",90
"2770","ipt427","testpasstiles;ImageP","wvacation","testing",120
"2771","ipt427","testpasstiles;ImageP","wvacation","testing",121
"2772","ipt427","testpasstiles;ImageP","wvacation","testing",121
"2773","ipt427","testpasstiles;ImageP","wvacation","testing",149
"2774","ipt427","testpasstiles;ImageP","wvacation","testing",164
"2775","ipt427","testpasstiles;ImageP","wvacation","testing",164
"2776","ipt427","unknown;ImagePasstil","wvacation","testing",165
"2777","ipt427","unknown;ImagePasstil","wvacation","testing",165
"2778","ipt427","testpasstiles;ImageP","wvacation","testing",192
"2779","ipt427","testpasstiles;ImageP","wvacation","testing",202
"2780","ipt427","testpasstiles;ImageP","wvacation","testing",202
"2781","ipt427","unknown;ImagePasstil","wvacation","Successful Login",203
"2782","ipt427","testpasstiles;ImageP","voteforyou","Created Password",0
"2783","ipt427","testpasstiles;ImageP","voteforyou","testing",6
"2784","ipt427","testpasstiles;ImageP","voteforyou","testing",6
"2785","ipt427","testpasstiles;ImageP","voteforyou","testing",7
"2786","ipt427","testpasstiles;ImageP","voteforyou","testing",22
"2787","ipt427","testpasstiles;ImageP","voteforyou","testing",23
"2788","ipt427","testpasstiles;ImageP","voteforyou","testing",38
"2789","ipt427","testpasstiles;ImageP","voteforyou","testing",38
"2790","ipt427","testpasstiles;ImageP","voteforyou","testing",72
"2791","ipt427","testpasstiles;ImageP","voteforyou","testing",75
"2792","ipt427","testpasstiles;ImageP","voteforyou","testing",80
"2793","ipt427","testpasstiles;ImageP","voteforyou","testing",81
"2794","ipt427","testpasstiles;ImageP","voteforyou","testing",81
"2795","ipt427","testpasstiles;ImageP","voteforyou","testing",87
"2796","ipt427","testpasstiles;ImageP","voteforyou","testing",107
"2797","ipt427","testpasstiles;ImageP","voteforyou","testing",108
"2798","ipt427","unknown;ImagePasstil","voteforyou","testing",108
"2799","ipt427","unknown;ImagePasstil","voteforyou","testing",108
"2800","ipt427","testpasstiles;ImageP","voteforyou","testing",125
"2801","ipt427","testpasstiles;ImageP","voteforyou","testing",144
"2802","ipt427","testpasstiles;ImageP","voteforyou","testing",155
"2803","ipt427","testpasstiles;ImageP","voteforyou","testing",155
"2804","ipt427","unknown;ImagePasstil","voteforyou","Successful Login",155
"2805","ipt427","unknown;N/A","HS-2011-1042","testing",489
"2806","ipt427","testpasstiles;ImageP","studentlife","testing",630
"2807","ipt427","testpasstiles;ImageP","studentlife","testing",643
"2808","ipt427","testpasstiles;ImageP","studentlife","testing",644
"2809","ipt427","unknown;ImagePasstil","studentlife","Successful Login",644
"2810","ipt427","testpasstiles;ImageP","wvacation","testing",789
"2811","ipt427","testpasstiles;ImageP","wvacation","testing",807
"2812","ipt427","testpasstiles;ImageP","wvacation","testing",808
"2813","ipt427","unknown;ImagePasstil","wvacation","Successful Login",816
"2814","ipt427","unknown;N/A","HS-2011-1043","testing",980
"2815","ipt427","testpasstiles;ImageP","studentlife","testing",121765
"2816","ipt427","testpasstiles;ImageP","studentlife","testing",121805
"2817","ipt427","testpasstiles;ImageP","studentlife","testing",121806
"2818","ipt427","unknown;ImagePasstil","studentlife","Successful Login",121806
"2819","ipt427","testpasstiles;ImageP","wvacation","testing",122064
"2820","ipt427","testpasstiles;ImageP","wvacation","testing",122064
"2821","ipt427","unknown;ImagePasstil","wvacation","Successful Login",122068
"2822","ipt427","testpasstiles;ImageP","voteforyou","testing",122409
"2823","ipt427","testpasstiles;ImageP","voteforyou","testing",122432
"2824","ipt427","testpasstiles;ImageP","voteforyou","testing",122432
"2825","ipt427","unknown;ImagePasstil","voteforyou","Successful Login",122433
"2826","ipt427","unknown;N/A","HS-2011-1044","testing",122646
"2827","ipt427","unknown;N/A","HS-2011-1044","testing",122672
"2828","ipt427","unknown;N/A","HS-2011-1044","testing",122695
"2829","ipt427","testpasstiles;ImageP","voteforyou","testing",184212
"2830","ipt427","testpasstiles;ImageP","voteforyou","testing",184220
"2831","ipt427","testpasstiles;ImageP","voteforyou","testing",184221
"2832","ipt427","unknown;ImagePasstil","voteforyou","Successful Login",184221
"2833","ipt427","testpasstiles;ImageP","studentlife","testing",184266
"2834","ipt427","testpasstiles;ImageP","studentlife","testing",184281
"2835","ipt427","testpasstiles;ImageP","studentlife","testing",184281
"2836","ipt427","unknown;ImagePasstil","studentlife","Successful Login",184282
"2837","ipt427","testpasstiles;ImageP","wvacation","testing",184289
"2838","ipt427","testpasstiles;ImageP","wvacation","testing",184340
"2839","ipt427","testpasstiles;ImageP","wvacation","testing",184341
"2840","ipt427","unknown;ImagePasstil","wvacation","Successful Login",184349
"2841","ipt427","unknown;N/A","HS-2011-1045","testing",184447
"2842","ipt427","unknown;N/A","HS-2011-1045","testing",184467
"2843","ipt427","unknown;N/A","HS-2011-1045","testing",184854
"2844","ipt431","unknown;N/A","HS-2011-104","testing",-421538
"2845","ipt431","testpasstiles;ImageP","wvacation","Created Password",0
"2846","ipt431","testpasstiles;ImageP","wvacation","testing",2
"2847","ipt431","testpasstiles;ImageP","wvacation","testing",3
"2848","ipt431","testpasstiles;ImageP","wvacation","testing",4
"2849","ipt431","imagePassTiles;Image","wvacation","testing",40
"2850","ipt431","testpasstiles;ImageP","wvacation","Created Password",0
"2851","ipt431","testpasstiles;ImageP","wvacation","testing",0
"2852","ipt431","testpasstiles;ImageP","wvacation","testing",1
"2853","ipt431","testpasstiles;ImageP","wvacation","testing",1
"2854","ipt431","testpasstiles;ImageP","wvacation","testing",19
"2855","ipt431","testpasstiles;ImageP","wvacation","testing",19
"2856","ipt431","testpasstiles;ImageP","wvacation","testing",45
"2857","ipt431","testpasstiles;ImageP","wvacation","testing",46
"2858","ipt431","testpasstiles;ImageP","wvacation","testing",46
"2859","ipt431","testpasstiles;ImageP","wvacation","testing",54
"2860","ipt431","testpasstiles;ImageP","wvacation","testing",63
"2861","ipt431","testpasstiles;ImageP","wvacation","Created Password",0
"2862","ipt431","testpasstiles;ImageP","wvacation","testing",0
"2863","ipt431","testpasstiles;ImageP","wvacation","testing",1
"2864","ipt431","testpasstiles;ImageP","wvacation","testing",1
"2865","ipt431","testpasstiles;ImageP","wvacation","testing",22
"2866","ipt431","testpasstiles;ImageP","wvacation","testing",26
"2867","ipt431","testpasstiles;ImageP","studentlife","Created Password",0
"2868","ipt431","testpasstiles;ImageP","studentlife","testing",1
"2869","ipt431","testpasstiles;ImageP","studentlife","testing",2
"2870","ipt431","testpasstiles;ImageP","studentlife","testing",3
"2871","ipt431","imagePassTiles;Image","studentlife","testing",17
"2872","ipt431","testpasstiles;ImageP","studentlife","Created Password",0
"2873","ipt431","testpasstiles;ImageP","studentlife","testing",1
"2874","ipt431","testpasstiles;ImageP","studentlife","testing",3
"2875","ipt431","testpasstiles;ImageP","studentlife","testing",6
"2876","ipt431","testpasstiles;ImageP","wvacation","Created Password",0
"2877","ipt431","testpasstiles;ImageP","wvacation","testing",0
"2878","ipt431","testpasstiles;ImageP","wvacation","testing",1
"2879","ipt431","testpasstiles;ImageP","wvacation","testing",1
"2880","ipt431","testpasstiles;ImageP","wvacation","testing",26
"2881","ipt431","testpasstiles;ImageP","wvacation","testing",27
"2882","ipt431","testpasstiles;ImageP","wvacation","testing",44
"2883","ipt431","testpasstiles;ImageP","wvacation","testing",45
"2884","ipt431","testpasstiles;ImageP","wvacation","testing",54
"2885","ipt431","testpasstiles;ImageP","wvacation","testing",54
"2886","ipt431","testpasstiles;ImageP","wvacation","testing",147
"2887","ipt431","testpasstiles;ImageP","wvacation","testing",148
"2888","ipt431","testpasstiles;ImageP","wvacation","testing",148
"2889","ipt431","testpasstiles;ImageP","wvacation","Created Password",0
"2890","ipt431","testpasstiles;ImageP","wvacation","testing",1
"2891","ipt431","testpasstiles;ImageP","wvacation","testing",1
"2892","ipt431","testpasstiles;ImageP","wvacation","testing",2
"2893","ipt431","testpasstiles;ImageP","wvacation","Created Password",0
"2894","ipt431","testpasstiles;ImageP","wvacation","testing",0
"2895","ipt431","testpasstiles;ImageP","wvacation","testing",1
"2896","ipt431","testpasstiles;ImageP","wvacation","testing",1
"2897","ipt431","testpasstiles;ImageP","wvacation","testing",21
"2898","ipt431","testpasstiles;ImageP","wvacation","testing",22
"2899","ipt431","testpasstiles;ImageP","wvacation","testing",29
"2900","ipt431","testpasstiles;ImageP","wvacation","testing",35
"2901","ipt431","testpasstiles;ImageP","wvacation","testing",36
"2902","ipt431","testpasstiles;ImageP","wvacation","testing",36
"2903","ipt431","testpasstiles;ImageP","wvacation","testing",43
"2904","ipt431","testpasstiles;ImageP","wvacation","testing",43
"2905","ipt431","testpasstiles;ImageP","wvacation","testing",44
"2906","ipt431","testpasstiles;ImageP","wvacation","testing",53
"2907","ipt431","testpasstiles;ImageP","wvacation","testing",53
"2908","ipt431","imagePassTiles;Image","wvacation","testing",58
"2909","ipt431","testpasstiles;ImageP","wvacation","Created Password",0
"2910","ipt431","testpasstiles;ImageP","wvacation","testing",2
"2911","ipt431","testpasstiles;ImageP","wvacation","testing",2
"2912","ipt431","testpasstiles;ImageP","wvacation","testing",3
"2913","ipt431","testpasstiles;ImageP","wvacation","testing",10
"2914","ipt431","testpasstiles;ImageP","wvacation","testing",10
"2915","ipt431","testpasstiles;ImageP","wvacation","testing",42
"2916","ipt431","testpasstiles;ImageP","wvacation","testing",43
"2917","ipt431","testpasstiles;ImageP","wvacation","testing",62
"2918","ipt431","testpasstiles;ImageP","wvacation","testing",62
"2919","ipt431","testpasstiles;ImageP","wvacation","testing",67
"2920","ipt431","testpasstiles;ImageP","wvacation","testing",86
"2921","ipt431","testpasstiles;ImageP","wvacation","testing",86
"2922","ipt431","testpasstiles;ImageP","wvacation","testing",90
"2923","ipt431","testpasstiles;ImageP","wvacation","testing",130
"2924","ipt431","testpasstiles;ImageP","wvacation","testing",148
"2925","ipt431","testpasstiles;ImageP","wvacation","testing",148
"2926","ipt431","testpasstiles;ImageP","wvacation","testing",172
"2927","ipt431","testpasstiles;ImageP","wvacation","testing",172
"2928","ipt431","testpasstiles;ImageP","wvacation","testing",188
"2929","ipt431","testpasstiles;ImageP","wvacation","testing",188
"2930","ipt431","testpasstiles;ImageP","wvacation","testing",200
"2931","ipt431","testpasstiles;ImageP","wvacation","testing",201
"2932","ipt431","testpasstiles;ImageP","wvacation","testing",215
"2933","ipt431","testpasstiles;ImageP","wvacation","testing",215
"2934","ipt431","testpasstiles;ImageP","wvacation","testing",221
"2935","ipt431","testpasstiles;ImageP","wvacation","testing",221
"2936","ipt431","testpasstiles;ImageP","wvacation","testing",221
"2937","ipt431","testpasstiles;ImageP","wvacation","testing",228
"2938","ipt431","testpasstiles;ImageP","wvacation","testing",241
"2939","ipt431","testpasstiles;ImageP","wvacation","testing",241
"2940","ipt431","testpasstiles;ImageP","wvacation","testing",267
"2941","ipt431","testpasstiles;ImageP","wvacation","testing",278
"2942","ipt431","testpasstiles;ImageP","wvacation","testing",278
"2943","ipt431","unknown;ImagePasstil","wvacation","Successful Login",279
"2944","ipt431","testpasstiles;ImageP","studentlife","Created Password",0
"2945","ipt431","testpasstiles;ImageP","studentlife","testing",0
"2946","ipt431","testpasstiles;ImageP","studentlife","testing",1
"2947","ipt431","testpasstiles;ImageP","studentlife","testing",1
"2948","ipt431","testpasstiles;ImageP","studentlife","testing",81
"2949","ipt431","testpasstiles;ImageP","studentlife","testing",81
"2950","ipt431","testpasstiles;ImageP","studentlife","testing",84
"2951","ipt431","testpasstiles;ImageP","studentlife","testing",86
"2952","ipt431","testpasstiles;ImageP","studentlife","testing",107
"2953","ipt431","testpasstiles;ImageP","studentlife","testing",108
"2954","ipt431","testpasstiles;ImageP","studentlife","testing",113
"2955","ipt431","testpasstiles;ImageP","studentlife","testing",113
"2956","ipt431","testpasstiles;ImageP","studentlife","testing",114
"2957","ipt431","testpasstiles;ImageP","studentlife","testing",119
"2958","ipt431","testpasstiles;ImageP","studentlife","testing",142
"2959","ipt431","testpasstiles;ImageP","studentlife","testing",142
"2960","ipt431","testpasstiles;ImageP","studentlife","testing",156
"2961","ipt431","testpasstiles;ImageP","studentlife","testing",174
"2962","ipt431","testpasstiles;ImageP","studentlife","testing",175
"2963","ipt431","unknown;ImagePasstil","studentlife","Successful Login",176
"2964","ipt431","testpasstiles;ImageP","voteforyou","Created Password",0
"2965","ipt431","testpasstiles;ImageP","voteforyou","testing",3
"2966","ipt431","testpasstiles;ImageP","voteforyou","testing",4
"2967","ipt431","testpasstiles;ImageP","voteforyou","testing",4
"2968","ipt431","testpasstiles;ImageP","voteforyou","testing",39
"2969","ipt431","testpasstiles;ImageP","voteforyou","testing",57
"2970","ipt431","testpasstiles;ImageP","voteforyou","testing",57
"2971","ipt431","testpasstiles;ImageP","voteforyou","testing",61
"2972","ipt431","testpasstiles;ImageP","voteforyou","testing",62
"2973","ipt431","testpasstiles;ImageP","voteforyou","testing",62
